"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
42.4920958238233 52.679508389895 29.4213845150747 39.1621155330833 28.5742469696865 26.4304724971277 -1.11819157462291 -8.86070803745346 -16.815035864136 0.430718868424444 -1.58070805304113 -16.968384566197 1.23584559492268 -0.0812565003773678 -0.204463391474414 0.145681086688951 3.13827230447179 14.3893736387424 -3.0906213919351 -1.95944634316913 -2.53400838756387 -2.8302209973162 -2.92970082654716 -2.08631914328753 1.32580875489423 2.75206678265466 8.02082142720905 0.832788375873437 2.15172021267763 4.09971939250958
42.4920958238233 52.679508389895 29.4213845150747 39.1621155330833 28.5742469696865 26.4304724971277 -1.11819157462291 -8.86070803745346 -16.815035864136 0.430718868424444 -1.58070805304113 -16.968384566197 1.23584559492268 -0.0812565003773678 -0.204463391474414 0.145681086688951 3.13827230447179 14.3893736387424 -3.0906213919351 -1.95944634316913 -2.53400838756387 -2.8302209973162 -2.92970082654716 -2.08631914328753 1.32580875489423 2.75206678265466 8.02082142720905 0.832788375873437 2.15172021267763 4.09971939250958
42.4920958238233 52.679508389895 29.4213845150747 39.1621155330833 28.5742469696865 26.4304724971277 -1.11819157462291 -8.86070803745346 -16.815035864136 0.430718868424444 -1.58070805304113 -16.968384566197 1.23584559492268 -0.0812565003773678 -0.204463391474414 0.145681086688951 3.13827230447179 14.3893736387424 -3.0906213919351 -1.95944634316913 -2.53400838756387 -2.8302209973162 -2.92970082654716 -2.08631914328753 1.32580875489423 2.75206678265466 8.02082142720905 0.832788375873437 2.15172021267763 4.09971939250958
42.4920958238233 52.679508389895 29.4213845150747 39.1621155330833 28.5742469696865 26.4304724971277 -1.11819157462291 -8.86070803745346 -16.815035864136 0.430718868424444 -1.58070805304113 -16.968384566197 1.23584559492268 -0.0812565003773678 -0.204463391474414 0.145681086688951 3.13827230447179 14.3893736387424 -3.0906213919351 -1.95944634316913 -2.53400838756387 -2.8302209973162 -2.92970082654716 -2.08631914328753 1.32580875489423 2.75206678265466 8.02082142720905 0.832788375873437 2.15172021267763 4.09971939250958
42.4920958238233 52.679508389895 29.4213845150747 39.1621155330833 28.5742469696865 26.4304724971277 -1.11819157462291 -8.86070803745346 -16.815035864136 0.430718868424444 -1.58070805304113 -16.968384566197 1.23584559492268 -0.0812565003773678 -0.204463391474414 0.145681086688951 3.13827230447179 14.3893736387424 -3.0906213919351 -1.95944634316913 -2.53400838756387 -2.8302209973162 -2.92970082654716 -2.08631914328753 1.32580875489423 2.75206678265466 8.02082142720905 0.832788375873437 2.15172021267763 4.09971939250958
42.4920958238233 52.679508389895 29.4213845150747 39.1621155330833 28.5742469696865 26.4304724971277 -1.11819157462291 -8.86070803745346 -16.815035864136 0.430718868424444 -1.58070805304113 -16.968384566197 1.23584559492268 -0.0812565003773678 -0.204463391474414 0.145681086688951 3.13827230447179 14.3893736387424 -3.0906213919351 -1.95944634316913 -2.53400838756387 -2.8302209973162 -2.92970082654716 -2.08631914328753 1.32580875489423 2.75206678265466 8.02082142720905 0.832788375873437 2.15172021267763 4.09971939250958
42.5373672694563 52.6139419099051 29.2823353714051 39.094788327917 28.6793614547785 26.4098247131461 -1.14011411662395 -8.83836782806218 -16.7469898643381 0.427613747359124 -1.5646020652638 -16.9944241580282 1.1132676248699 -0.205780901979384 -0.246323824274988 0.0819863875951368 3.23739524722826 14.3018929575296 -3.19285341832783 -1.9488462051305 -2.59027655793307 -2.93101585883735 -2.87054563817661 -2.15121305583485 1.13420316703955 2.6535225475095 7.89658675179175 0.750299353820147 2.23115580127428 4.12368242755655
42.5373672694563 52.6139419099051 29.2823353714051 39.094788327917 28.6793614547785 26.4098247131461 -1.14011411662395 -8.83836782806218 -16.7469898643381 0.427613747359124 -1.5646020652638 -16.9944241580282 1.1132676248699 -0.205780901979384 -0.246323824274988 0.0819863875951368 3.23739524722826 14.3018929575296 -3.19285341832783 -1.9488462051305 -2.59027655793307 -2.93101585883735 -2.87054563817661 -2.15121305583485 1.13420316703955 2.6535225475095 7.89658675179175 0.750299353820147 2.23115580127428 4.12368242755655
42.6297087226165 52.7646921242616 29.2313679107583 39.0292111722881 28.7478903205935 26.4406228070298 -0.935660457217351 -8.69711802916947 -16.8259719985374 0.589838100237564 -1.45339233112831 -17.0103075001392 1.04895566191822 -0.217431903743739 -0.244852490857496 0.191471720699186 3.2843854501679 14.4467377700477 -3.28858102485844 -1.90660171264183 -2.60982162732975 -2.95544870621842 -3.07296876721031 -2.12235514059015 0.95427457635452 2.72798547763854 7.77272841667975 0.733095115878865 2.15879223102712 4.25829594872861
42.6297087226165 52.7646921242616 29.2313679107583 39.0292111722881 28.7478903205935 26.4406228070298 -0.935660457217351 -8.69711802916947 -16.8259719985374 0.589838100237564 -1.45339233112831 -17.0103075001392 1.04895566191822 -0.217431903743739 -0.244852490857496 0.191471720699186 3.2843854501679 14.4467377700477 -3.28858102485844 -1.90660171264183 -2.60982162732975 -2.95544870621842 -3.07296876721031 -2.12235514059015 0.95427457635452 2.72798547763854 7.77272841667975 0.733095115878865 2.15879223102712 4.25829594872861
