"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "beta1[1]" "beta1[2]" "beta1[3]" "beta1[4]" "beta1[5]" "beta1[6]" "log_scaleBeta1" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
44.5391201936773 53.9338016025792 24.9534303594075 37.348979238829 29.2028441359466 30.4854836055825 0.0658328669159965 -7.81779585106773 -10.6260294582829 -1.51888534469403 1.04007921199912 -18.2511735537916 -1.57056470866532 -0.204264990406925 1.28918457053168 0.632941419818504 0.125477373049165 -1.04071289557912 0.0916204573382687 -0.332649483709166 -0.331446552683539 -0.257571016438129 -0.205827791040987 0.429457588690565 -1.00998269321545 -2.89853530035695 -1.62492592981196 -2.8979879179109 -2.89380234034022 -3.00892012147813 -3.61773121950115 1.16426838672037 3.42749580510833 4.24257527330338 0.848635705034851 1.37363979739123 1.8134023714203
44.5391201936773 53.9338016025792 24.9534303594075 37.348979238829 29.2028441359466 30.4854836055825 0.0658328669159965 -7.81779585106773 -10.6260294582829 -1.51888534469403 1.04007921199912 -18.2511735537916 -1.57056470866532 -0.204264990406925 1.28918457053168 0.632941419818504 0.125477373049165 -1.04071289557912 0.0916204573382687 -0.332649483709166 -0.331446552683539 -0.257571016438129 -0.205827791040987 0.429457588690565 -1.00998269321545 -2.89853530035695 -1.62492592981196 -2.8979879179109 -2.89380234034022 -3.00892012147813 -3.61773121950115 1.16426838672037 3.42749580510833 4.24257527330338 0.848635705034851 1.37363979739123 1.8134023714203
44.5391201936773 53.9338016025792 24.9534303594075 37.348979238829 29.2028441359466 30.4854836055825 0.0658328669159965 -7.81779585106773 -10.6260294582829 -1.51888534469403 1.04007921199912 -18.2511735537916 -1.57056470866532 -0.204264990406925 1.28918457053168 0.632941419818504 0.125477373049165 -1.04071289557912 0.0916204573382687 -0.332649483709166 -0.331446552683539 -0.257571016438129 -0.205827791040987 0.429457588690565 -1.00998269321545 -2.89853530035695 -1.62492592981196 -2.8979879179109 -2.89380234034022 -3.00892012147813 -3.61773121950115 1.16426838672037 3.42749580510833 4.24257527330338 0.848635705034851 1.37363979739123 1.8134023714203
44.426398596971 54.0443307739603 24.9305105040485 37.3638726089751 29.2918034540325 30.41603379865 -0.0830540428952906 -7.79735958264721 -10.7317216220443 -1.52550092735695 1.06658134316454 -18.1639228666462 -1.67718130143651 -0.0865857689065838 1.34728707188401 0.65804187853297 0.00811767371930429 -0.994123689490626 -0.0842634649733995 -0.43327619407921 -0.181701404177392 -0.128042920076524 -0.223693239319846 0.36365381027393 -0.963446938516856 -2.96933852181924 -1.55682727084103 -2.82876090177133 -2.99353273263602 -3.03668828116439 -3.64629225202959 1.22773300999668 3.37891008702319 4.48395302868124 0.633171166396197 1.45040301324585 1.75217979010255
44.426398596971 54.0443307739603 24.9305105040485 37.3638726089751 29.2918034540325 30.41603379865 -0.0830540428952906 -7.79735958264721 -10.7317216220443 -1.52550092735695 1.06658134316454 -18.1639228666462 -1.67718130143651 -0.0865857689065838 1.34728707188401 0.65804187853297 0.00811767371930429 -0.994123689490626 -0.0842634649733995 -0.43327619407921 -0.181701404177392 -0.128042920076524 -0.223693239319846 0.36365381027393 -0.963446938516856 -2.96933852181924 -1.55682727084103 -2.82876090177133 -2.99353273263602 -3.03668828116439 -3.64629225202959 1.22773300999668 3.37891008702319 4.48395302868124 0.633171166396197 1.45040301324585 1.75217979010255
44.426398596971 54.0443307739603 24.9305105040485 37.3638726089751 29.2918034540325 30.41603379865 -0.0830540428952906 -7.79735958264721 -10.7317216220443 -1.52550092735695 1.06658134316454 -18.1639228666462 -1.67718130143651 -0.0865857689065838 1.34728707188401 0.65804187853297 0.00811767371930429 -0.994123689490626 -0.0842634649733995 -0.43327619407921 -0.181701404177392 -0.128042920076524 -0.223693239319846 0.36365381027393 -0.963446938516856 -2.96933852181924 -1.55682727084103 -2.82876090177133 -2.99353273263602 -3.03668828116439 -3.64629225202959 1.22773300999668 3.37891008702319 4.48395302868124 0.633171166396197 1.45040301324585 1.75217979010255
44.4390013364574 53.9842542484178 24.8054503945395 37.2997651023197 29.4822657790431 30.2235573479481 -0.169526703788221 -7.78419080564008 -10.9186052734233 -1.67243095126573 1.11531760737511 -18.0936761062544 -1.84518899755702 -0.154756112727412 1.60465930616379 0.644982190417608 -0.240533503581599 -0.771728791669394 -0.0426645654687861 -0.326942294508212 -0.431845798573058 0.039038594848892 -0.239177950222778 0.410928158424966 -1.06958775521306 -3.09856993920172 -1.64569263324841 -2.71070772605726 -2.67162123186379 -3.04977358701458 -3.53300476399866 1.26656347371577 3.29098693922816 4.50805001090492 0.573847270761842 1.6738971953353 1.69759426916296
44.4390013364574 53.9842542484178 24.8054503945395 37.2997651023197 29.4822657790431 30.2235573479481 -0.169526703788221 -7.78419080564008 -10.9186052734233 -1.67243095126573 1.11531760737511 -18.0936761062544 -1.84518899755702 -0.154756112727412 1.60465930616379 0.644982190417608 -0.240533503581599 -0.771728791669394 -0.0426645654687861 -0.326942294508212 -0.431845798573058 0.039038594848892 -0.239177950222778 0.410928158424966 -1.06958775521306 -3.09856993920172 -1.64569263324841 -2.71070772605726 -2.67162123186379 -3.04977358701458 -3.53300476399866 1.26656347371577 3.29098693922816 4.50805001090492 0.573847270761842 1.6738971953353 1.69759426916296
44.4390013364574 53.9842542484178 24.8054503945395 37.2997651023197 29.4822657790431 30.2235573479481 -0.169526703788221 -7.78419080564008 -10.9186052734233 -1.67243095126573 1.11531760737511 -18.0936761062544 -1.84518899755702 -0.154756112727412 1.60465930616379 0.644982190417608 -0.240533503581599 -0.771728791669394 -0.0426645654687861 -0.326942294508212 -0.431845798573058 0.039038594848892 -0.239177950222778 0.410928158424966 -1.06958775521306 -3.09856993920172 -1.64569263324841 -2.71070772605726 -2.67162123186379 -3.04977358701458 -3.53300476399866 1.26656347371577 3.29098693922816 4.50805001090492 0.573847270761842 1.6738971953353 1.69759426916296
44.4390013364574 53.9842542484178 24.8054503945395 37.2997651023197 29.4822657790431 30.2235573479481 -0.169526703788221 -7.78419080564008 -10.9186052734233 -1.67243095126573 1.11531760737511 -18.0936761062544 -1.84518899755702 -0.154756112727412 1.60465930616379 0.644982190417608 -0.240533503581599 -0.771728791669394 -0.0426645654687861 -0.326942294508212 -0.431845798573058 0.039038594848892 -0.239177950222778 0.410928158424966 -1.06958775521306 -3.09856993920172 -1.64569263324841 -2.71070772605726 -2.67162123186379 -3.04977358701458 -3.53300476399866 1.26656347371577 3.29098693922816 4.50805001090492 0.573847270761842 1.6738971953353 1.69759426916296
