"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
79.7946332414924 67.9106282596575 26.8088213503725 50.4936586487875 36.4798084333441 72.6036703232739 -18.233427788142 -10.6910504553652 -18.7869671326078 -9.5619197085966 12.9142253462531 16.4721185393254 -0.173237959453957 -0.784303256370993 -0.959167938349244 -2.02166123778841 -61.8579483761067 12.7902069081788 -3.39406667658447 -0.789618068507136 -2.60751641256988 -3.11926993363266 -2.55152448657944 -0.605712918808196 0.0933487062469203 4.75300466801035 5.09815000235673 0.149088651406185 -0.588237546905351 -1.89781997613675
79.7946332414924 67.9106282596575 26.8088213503725 50.4936586487875 36.4798084333441 72.6036703232739 -18.233427788142 -10.6910504553652 -18.7869671326078 -9.5619197085966 12.9142253462531 16.4721185393254 -0.173237959453957 -0.784303256370993 -0.959167938349244 -2.02166123778841 -61.8579483761067 12.7902069081788 -3.39406667658447 -0.789618068507136 -2.60751641256988 -3.11926993363266 -2.55152448657944 -0.605712918808196 0.0933487062469203 4.75300466801035 5.09815000235673 0.149088651406185 -0.588237546905351 -1.89781997613675
79.9605259270123 68.9506952331276 26.7745508182763 50.793092468605 35.4217218065264 72.3928304350708 -17.9613275536783 -10.347602067588 -19.5664475250627 -9.3309767927793 11.8267954864171 15.8455322227944 -0.181155385831271 -0.747737572847835 -0.946770654518226 -1.94982956895226 -61.4571458892907 12.8862317402047 -3.39414258756155 -0.718040806373896 -2.61689596093037 -3.10807204742218 -2.58703544557833 -0.504417529730986 0.0770475683542637 4.82910766198355 5.13052386483249 0.136721137462436 -0.424882125919563 -2.84701243176758
79.325673529196 69.0041678604278 26.8208570870258 51.8838133132741 35.0205930059763 75.6668809393383 -17.9540862974374 -10.0970986490827 -20.776646693028 -8.03156465362695 12.5018920911015 17.570407446637 -0.1818568287712 -0.736892800047038 -0.972191091540568 -1.99846881409043 -59.2949305722819 12.4425264558494 -3.39591582084498 -0.682216795995668 -2.63058312458434 -3.10609282964513 -2.57310537084143 -0.857144752743886 0.0878466755348987 4.9313747874043 4.94981381681331 0.0788907490804556 -0.51531584812576 -2.90928706959899
78.9436411089519 69.9771666614558 26.9414076644221 46.6719614574323 33.5787082675363 72.1322831759104 -16.8716751201434 -9.9888583819129 -19.1472816962168 -8.50153266885832 11.9621732908742 15.8259895752107 -0.186762874795159 -0.701789380436178 -0.958782050775887 -1.93897163869541 -58.3523616372647 11.7487902877171 -3.41028326020204 -0.655926543906737 -2.60965213803431 -3.1076443650084 -2.54020634974329 -1.36291156656734 0.0228026414966299 4.92097260124104 4.57670401262968 0.262717394651015 -0.291682989891391 -3.09045932435579
67.7058708726996 68.850012928925 26.8538680112091 50.2614402367244 35.0755391385315 64.5612872663196 -14.7140337864576 -12.5861556014731 -19.9753453033842 -15.2145724396423 8.04928228947455 16.0691867161248 -0.152695627790115 -1.04290526387116 -0.879034760161029 -1.70333706838277 -82.9921387784674 13.0222882604689 -3.44905763952433 -0.913223522738679 -2.60689750742531 -3.12552679991571 -2.80157630304991 2.35465338385548 0.11282835238554 4.23427853226924 5.59135171471052 0.338992711609847 0.0674629944960458 1.77906692835589
78.6150506308689 70.4436854672176 26.9472315044963 49.777725377154 34.5011362058318 71.1513479344102 -16.6771114384553 -9.78876658262863 -19.3600170883375 -7.88217684132301 12.6318981846361 16.5532238583511 -0.178751780655917 -0.701132452272421 -0.972226475467944 -1.84773850513436 -59.2842831215718 11.2097698377237 -3.41440160343364 -0.591760987294361 -2.604343881011 -3.10472284427786 -2.5503108053891 -1.77287170249214 0.0194511886482688 5.1117306822642 4.7036547258038 0.136419714164432 -0.51496591722682 -2.76159015407776
78.8753014072906 70.6874783855657 26.9456245391485 49.8764532454645 34.2939775663244 72.2465271345331 -17.3234607223764 -9.41141471081183 -19.7965800637652 -7.41640607008472 12.7095804726787 17.736223563967 -0.182865145283948 -0.665754510382537 -0.985237519128792 -1.80064520714365 -58.9932439649033 11.0142988897465 -3.40875285843145 -0.552611179912494 -2.60695688356365 -3.10031659780322 -2.54916378554746 -1.7646079079607 0.0480920377042166 5.16977842444625 4.91800399244302 0.120193973682868 -0.490789115311741 -2.89654161300091
70.2644219314538 74.3898412465143 26.8638556012392 47.6373733954245 32.0508118138982 65.492027017766 -14.3664403082874 -11.5355165562932 -21.7809997696084 -13.7524572959675 6.37139115169774 13.2734581128427 -0.147122715316189 -0.974955354185426 -0.907104045322183 -1.42738864214041 -78.7772129055809 14.3143254025051 -3.4435423804028 -0.600194437178219 -2.62133685258727 -3.07962549564802 -2.78489422589104 2.77846514558899 0.0567124013369268 4.58835437476097 5.93481499489112 0.490350142767708 0.518484229349062 1.71321896993204
78.9801070852339 72.1512900189706 26.8540699673152 44.9684486794452 33.807821963189 70.9895122322201 -17.2308211926269 -9.2841384837348 -18.2339228152031 -5.95531209673503 13.0143184991615 17.7624268701654 -0.183725122283047 -0.636821194471328 -0.910964070105438 -1.66559810275138 -59.7704383748187 10.9071354168053 -3.40995105229862 -0.456022659866042 -2.59335596894082 -3.06048618433816 -2.51301669958662 -2.01137733314861 0.0366268837303759 5.45047774177246 5.32826372243512 0.305286228741914 -0.443237045233472 -2.66075902767539
