"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
49.9916246035135 79.8310590825901 26.1717141484425 46.8508892938528 31.4086693156784 48.7701131209824 -5.58857603419397 -6.79291947658325 -6.70679714339095 -17.5156240201676 6.79129647781654 -19.1533023250186 -3.88134303292291 -4.10765349399509 -3.73962178758001 -4.39568423145119 -24.4142243843188 14.1757657708424 -3.41072554659264 -0.0797271196125054 -2.55980137399908 -3.05613680234516 -2.91082365996276 -0.286369891159094 0.222828748372295 4.21526773465501 4.1818755244356 0.656452829104946 0.48937391950168 2.0979214492203
50.0680411072298 78.9990300444957 26.1415313633236 46.7113479744407 30.9602621596963 47.6236201196543 -5.30657437794189 -6.67049565194936 -6.43073298968693 -17.7791825096253 7.3080584259127 -17.5624070072885 -3.87815497455772 -4.08606199487772 -3.73573298333643 -4.35203470519324 -22.8031109857346 14.3226009693441 -3.41425990036618 -0.100519205122745 -2.55634810191717 -3.04678509514669 -2.88568091586388 -0.206447347804323 0.20015171098232 4.23796146289345 4.17437973955379 0.695566865923267 0.5231882033151 1.94943839136608
50.8557771570216 79.7107029787414 26.1171410725634 45.6963512496632 32.259430355642 46.6563252754985 -5.43795326688188 -6.54884199577188 -6.05409107205585 -15.8314625790636 8.23886776612584 -20.0481328473632 -3.88059646804977 -4.08402925511196 -3.71351398834963 -4.45051360542908 -28.7540627268598 13.9092732413546 -3.41333062622837 -0.0718884992654004 -2.55666364729418 -3.05532564692628 -2.89412222399798 -0.51220577139111 0.179593977068174 4.1893405708476 4.23684112190372 0.625124260497108 0.263281543516383 2.06722455037084
51.5909530475076 79.6239419454994 26.0815453027121 47.0283238501675 30.95618623634 42.3110258162238 -5.46517132234971 -6.34972360510883 -6.54868225439631 -14.6107959000243 9.03025779256488 -18.6895460069393 -3.88072194811502 -4.06255948327187 -3.73099815403121 -4.50397390209509 -35.9669409262032 15.2051977085598 -3.41579453065766 -0.0451645156904305 -2.56313779121986 -3.06577846526783 -2.84371480705092 0.223457287209636 0.151160079207646 4.26722587000541 4.43781891090117 0.521289259371138 0.335338117979989 2.01241103858537
52.5440367865043 78.9465145001295 26.153125189196 45.7847250676182 30.0481040320982 40.2483263061008 -5.17376840462159 -6.08441314334035 -6.1834889603433 -14.2564218903219 9.81109447353969 -19.6169220327 -3.88341099478285 -4.04057500275854 -3.69306983225353 -4.54497211103322 -34.8774302010768 15.1964653361928 -3.41821618187565 -0.044393205522321 -2.54428221263063 -3.06889923522818 -2.79510298114217 0.310731449591795 0.0969166145454091 4.27658660984462 4.40943476697191 0.544714281678817 0.381339633405132 2.38914320643331
52.0253419681761 79.9601924852661 26.2002937114844 48.5521230997661 31.6703801459488 35.2151753484935 -5.17700964006602 -6.63568181491378 -7.0017861172569 -11.4905996550506 10.4814895345097 -21.0190314046383 -3.88691253364999 -4.1115355681326 -3.73904334548716 -4.52060240749654 -35.3602337804186 15.9925306014808 -3.41656828559684 -0.0534313241201445 -2.54449849687103 -3.07745229979104 -2.7473292881715 0.526837186809189 0.110671593856754 4.25684111947769 4.65472599400587 0.316181678097782 0.162994430464637 2.83189057052245
51.9545780267248 79.2032726455415 26.219253224795 50.2810206119023 31.1962134168477 35.318622331639 -5.8367844024408 -6.50784503708351 -7.65818991406077 -11.767358764286 9.56570132520517 -20.445359378706 -3.88345528149601 -4.10864871305031 -3.78561189689523 -4.50918424648376 -40.0460343867786 15.9223474124165 -3.40823322659031 -0.116662015246935 -2.54812867982067 -3.06241868527753 -2.78108729047999 0.490877136486535 0.174637014772755 4.05909248076504 4.9246668315239 0.291262808730049 0.318171200542306 2.58458176192289
53.6655267461925 76.3675061140685 26.0723853863702 48.0034290148725 28.6502351658549 33.9535515938563 -5.51949642551058 -6.18374589918161 -8.40850032441584 -11.9161694072649 6.92970222816187 -15.1352806162304 -3.88825843053069 -4.04112991395334 -3.86657076371746 -4.50787630384194 -34.7323516443429 17.2550510761356 -3.40571709659743 -0.266922190527401 -2.56270166079179 -3.07105730300364 -2.8210004358013 1.11302237492683 0.0985291191537807 3.82171172578252 4.91100495102777 0.351365327121259 0.778355523602401 2.25153009125261
54.2920194955418 74.8734784901554 26.0681131565053 47.8019095424582 28.9804443602171 31.7374638302757 -5.63238803815756 -5.88403783724531 -8.77522223909703 -11.0398900055563 6.57358123667421 -13.5208291563936 -3.883333331264 -4.0246480048509 -3.86632956721641 -4.45015067408476 -33.8694893331246 17.9208503547897 -3.40444204133899 -0.320242235063281 -2.56733837624111 -3.06870133445891 -2.81777088176738 1.17541554756696 0.0924671483650101 3.73881192589393 4.97453726052171 0.331318137892223 0.787825482003049 1.87338636593068
53.3890322042857 74.0086711462086 26.0384683992319 47.5375805212377 28.5350115389031 35.3037491964753 -5.96205653058947 -5.38308862990848 -8.3119399755024 -11.3842334117485 6.60347138981386 -12.8291896745018 -3.881468774241 -3.97709190806122 -3.87568003715507 -4.55182088987772 -36.0056648809313 18.3047027233588 -3.40362325545835 -0.337417334883414 -2.55394387475801 -3.08045584205198 -2.80004770217629 1.07414879141193 0.14324841368214 3.68829232590539 4.97454072386054 0.353870488810441 0.863226706588062 0.53957659302166
