"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "beta1[1]" "beta1[2]" "beta1[3]" "beta1[4]" "beta1[5]" "beta1[6]" "log_scaleBeta1" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
51.7518466318018 47.6955058194302 26.8090180423358 35.3177502252572 40.9999103617814 29.4082832558489 -10.4372916221868 -5.88109106432827 -11.2932583515599 -7.99886825198934 -1.70746947434228 -25.3493874280773 -4.36280834522833 1.29117954099529 5.05654301968857 -2.69411763678041 -4.73950732235536 -1.72580507168806 0.0284797230660305 -0.574518248223661 -0.824034861653643 -0.0914926586753653 -0.242101938372749 0.170806150057379 -0.496801209418667 -3.48392062844763 -1.94965877373505 -2.66188354830954 -3.06288723672316 -3.10480054051806 -4.40914519194496 0.215622264098704 1.99372833491293 3.8641188531155 0.902783294023571 0.159555013169922 1.88050818907543
51.655371167674 47.7326314395998 26.7217083169347 35.4313513346759 41.1140721506748 29.3213099289942 -10.4017458565021 -5.80118685103084 -11.2432602022728 -8.12464879159608 -1.88765446549656 -25.2453593813997 -4.3571913815584 1.32841600407982 4.967422359344 -2.61636480095697 -5.05369272274828 -1.59182390240631 0.0277713694345982 -0.578829299016456 -0.825762158003963 -0.0925851741621528 -0.220502054373095 0.223456527644748 -0.421182452825225 -3.48116153709775 -1.96387514776413 -2.65852716023566 -3.05828144552024 -3.10899483455906 -4.28412139596035 0.219383940664423 1.94508435709476 3.85565553420925 0.925419281103119 0.161929750021634 2.07653988718939
51.3718354922724 48.3378606643276 26.6354915365633 35.1878368723635 40.6621384580797 29.1567859901807 -10.1898398703427 -5.92951481540007 -11.7916270891265 -8.00678857342005 -2.0669218495529 -25.671222062748 -4.36159370694823 1.32169585943564 5.06683074653894 -2.86275088614097 -4.8338248597573 -1.35559875681847 0.0287132938618866 -0.578419121406063 -0.863954111386154 -0.0776087346211052 -0.223670076587977 0.206179889642439 -0.525667307638994 -3.48371489859293 -1.93940841519937 -2.65851773252341 -3.05144842277148 -3.11498296409441 -4.40138181657328 0.218629983434762 1.96467731167651 4.04813337716419 0.936046012416509 0.192401461690445 2.4652822425901
50.8074607983308 48.89364601809 26.5217920897229 35.115495737758 40.1884793038266 28.7916644645793 -9.84586020491834 -6.10787828696923 -12.0745790096779 -8.18009785837401 -2.4198155010411 -26.0620368395518 -4.37286530678937 1.31031323264413 5.14320413101201 -3.05710597479148 -4.73666098434353 -1.32102432960038 0.0303167542043388 -0.577329137849187 -0.894507537335837 -0.0675368073729048 -0.174134713330852 0.290690137283602 -0.58008975334005 -3.49364925332459 -1.93233418589006 -2.63732843351812 -3.05214653685625 -3.11466320261901 -4.03872796092316 0.209550156440327 1.95925784990635 4.32443437105516 0.929870622230417 0.232010934478537 2.91712623429113
50.4644514194885 49.0634746796593 26.4814642748258 34.9511921742562 39.9473484761586 28.5855384476153 -9.73817810593615 -6.22620854513688 -12.168792398566 -8.26414896354354 -1.88885033865453 -26.3784691490232 -4.37974129650081 1.36513626594486 5.32364883757887 -3.30911975429993 -4.34848020176302 -1.48904663024882 0.0300108876115577 -0.581472848752105 -0.882796069555506 -0.052128714218985 -0.197189508311821 0.197498327543163 -0.580637739067681 -3.49002718909037 -1.91396534807913 -2.60656745821871 -3.0449222220807 -3.10632504981611 -4.18870110130758 0.207537765366993 2.00530692339176 4.56389641717187 0.930780991615752 0.228664836528616 2.66041589085865
50.0002874619319 54.303098371273 26.4474386538024 34.152447100859 37.0178900215639 28.6575890308459 -8.04254664235314 -8.2466345726544 -15.2285775134607 -7.18805638580096 -6.12518810857264 -27.8060736886946 -4.31452112924789 0.7696077973537 6.26731766633023 -5.65044433361089 -0.662808832066229 -1.21976655485799 0.0242579673624492 -0.515727622009511 -0.973571935038756 0.0712854222787261 -1.47940630983272 0.269155710614952 -0.744126476036046 -3.47569332686398 -1.59925586810261 -2.61912513686972 -2.9705094269223 -3.13163338230624 -3.92676112760492 0.155761091733894 2.55829088837209 4.88456503229254 1.15799960595634 0.578339620125634 4.10675851992159
50.5104003110065 53.5344959739464 26.6593841707783 34.3235600929687 37.4156725380635 29.3617997047973 -8.48854757545017 -7.99470523087717 -15.2288905217118 -7.11297376941747 -6.23797486414035 -27.0018944799344 -4.3402591964747 0.88755833908722 5.78040824749637 -5.40555943042894 -1.12118524417488 -0.997930277123584 0.0254009545987415 -0.527546143259597 -0.945156652521659 0.0635467585251446 -1.19138132002863 0.216085031480856 -0.832011147960766 -3.46821851973008 -1.58095131082044 -2.64094423147797 -2.97693554321199 -3.13212956178042 -4.06035771182472 0.161754323085047 2.64128761076992 4.76030235181924 1.09672962658527 0.550398533091511 4.06013456213365
50.5931698477901 49.5427994403916 26.4339551821734 34.4433417961971 39.2952793572307 28.5722842929665 -9.46244051162577 -6.23416761609147 -12.7793007671662 -8.19284881941476 -2.12815724616474 -26.8794667767281 -4.36035901692208 1.31306424462915 5.43505754336105 -3.51448213018147 -4.04448442473312 -1.27447835664798 0.0287655283215532 -0.576563273702115 -0.912400853206096 -0.0382061248701607 -0.501146561449163 0.259613593730094 -0.776020995579337 -3.49752825096849 -1.86703145817281 -2.58896826296286 -3.02705522165302 -3.11269565708922 -4.01621302402753 0.183734203421317 2.04845731221158 4.82058081593931 1.00970431094661 0.321950002255094 3.33819503908252
51.1450785374099 53.7433178691408 26.8949263886878 33.7997918903643 37.3357596811624 30.2012278052456 -8.90959483952449 -7.99032746581033 -16.125989470825 -6.71171169600526 -6.47519695261534 -26.5224837577092 -4.27251413440829 0.639122775947035 5.71942578867963 -5.58797496818212 -0.478058258451198 -0.965927993722368 0.0221051652009468 -0.509244585762758 -0.918697943950294 0.0624496631042568 -0.880601691581338 -0.0492276980856342 -1.06799411604251 -3.46652395019097 -1.5536028492374 -2.67190575383958 -2.99679621403283 -3.12769232843129 -4.58583060411139 0.195098057007034 2.67204253965571 4.7395687552618 1.04978172062091 0.553726375257383 4.06203142009959
51.0878943140701 53.4940971260634 26.9695920834179 34.1768179552284 37.5296286304639 30.3301079255332 -8.96642087741529 -7.94550463562719 -15.9427499867195 -6.74722270057946 -7.05436329093705 -26.23322317272 -4.26999080042394 0.685087495039473 5.445080158934 -5.4264852293201 -1.04996874889052 -0.753416280348715 0.0222254167547029 -0.512766063930863 -0.913846609806475 0.0497003070219109 -0.705956496271402 -0.0354892214524011 -1.04705005646463 -3.46723971570681 -1.55962036221373 -2.6742558561378 -3.0145127201613 -3.12434508931205 -4.40268588176166 0.203384545366821 2.6777468751313 4.60581939802096 0.981931301199229 0.578398141106568 4.35670386687975
