"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "beta1[1]" "beta1[2]" "beta1[3]" "beta1[4]" "beta1[5]" "beta1[6]" "log_scaleBeta1" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
45.9358602880701 52.5207650240682 26.1963933694259 37.7501462027086 32.8055467533097 31.49051899893 -2.92278268744252 -7.07910728120309 -8.62310555173948 -4.48778431763532 0.5989407516174 -20.6772019958567 -4.12536198313787 0.558989414461245 3.14484211039615 -0.90915249228349 0.0666214069953786 -3.75405908505677 0.0157953091446738 -0.5091068116015 -0.730850763789595 -0.153680713573883 -0.473017635412533 0.0636206012298413 -1.72313153007149 -3.47265614474975 -1.76293814720748 -2.59770953235027 -2.9975829224373 -3.09141844015947 -4.29129296421465 0.0385068057860156 2.16215137716431 3.87821610967083 0.952680693619234 0.54419788476866 2.19019696911381
46.3663660756533 53.3919055124062 26.3266722203066 37.0701076956617 33.4980007465935 31.2423502329138 -2.77401106781345 -6.63130145473239 -8.9489169387596 -5.10278008714238 0.590827396128335 -21.4858943281041 -4.16464156930268 0.553453186103673 4.56035138485551 -1.19944792053274 -0.193661646103683 -3.82433387693593 0.0180636337252856 -0.506169574953962 -0.854644973171523 -0.150568891649313 -0.200655905012716 0.10485809915521 -1.29697904598846 -3.47936437067472 -1.84547998343938 -2.62241323217508 -3.05675915575276 -3.0565347760341 -4.74700936231249 -7.09205913533807e-05 1.87290667486358 3.87086279923493 0.821933117131735 0.846260976504998 2.48587853817709
45.6903073913194 52.7828298441128 26.2027924593999 37.5864271214098 32.647138356163 31.5445606146042 -2.82378634098096 -7.14820727895897 -8.8245480964208 -4.57673234969844 1.08647227899987 -20.814992459712 -4.12888438587204 0.583026440612695 3.35372036011629 -0.956888999625824 0.136673767908941 -3.84341681058971 0.0165301376139486 -0.510990178300095 -0.723048022747239 -0.172547861915721 -0.460596632339247 0.126319682347213 -1.90446336407569 -3.48249762808636 -1.76964510226314 -2.62101100863413 -3.0185699575327 -3.08692316820334 -4.42414512489636 0.0323567289536595 2.14023402313753 3.87569997972553 0.900319590759328 0.579308399161049 2.21210019582621
46.4950669215568 53.4266484395783 26.2922756950012 37.0300807834073 33.5375483903313 31.1971284829549 -2.70686717104424 -6.53275265663802 -8.96593530139776 -5.15085168242482 0.398703063506825 -21.4914429417922 -4.15674202803059 0.545286274976214 4.59942543074304 -1.21704349049265 -0.221877411127159 -3.80280951360956 0.0175644465660497 -0.507951238727509 -0.848925111895887 -0.139761203433873 -0.225774393573515 0.144512958707434 -1.15675398018794 -3.47764972064052 -1.85259022833352 -2.62126685077715 -3.0587981590369 -3.05272229692441 -4.7129834178742 -0.00273519047272407 1.84268649199846 3.89199108746563 0.83729784505454 0.828228582455042 2.52611064673015
46.4487281282303 53.225657299485 26.2795561527277 37.1131224832664 33.6853057519359 31.264914298544 -2.8108011331839 -6.46925851520808 -8.96687831280466 -5.09392168625418 0.219279350657289 -21.436764038007 -4.14382725748269 0.540901404774927 4.45892357494894 -1.16994447537492 -0.264645820647674 -3.70444851165236 0.0167464071946617 -0.506458440944059 -0.846241127497113 -0.144378171237441 -0.242720336195407 0.137494450717241 -1.09291839530147 -3.47543764567684 -1.83618192045633 -2.62442826803501 -3.06544437379112 -3.04693250058961 -4.66925281964001 0.0119104951709283 1.88183589073518 3.9344861759698 0.80753255508814 0.836554753378596 2.52788335442142
46.4819534923238 53.2005633346436 26.2871945612084 37.1116772961679 33.6887199136146 31.2616603005944 -2.84759321931997 -6.48515176606971 -8.96799615721667 -5.09931992385003 0.163498891966591 -21.389920897705 -4.13841055708271 0.537814621716399 4.4343057603664 -1.15717780725496 -0.250053063306057 -3.69370541601615 0.0165321973791229 -0.509381061956411 -0.842240370368363 -0.148781658567109 -0.228792276004606 0.140563487291216 -1.08073326232872 -3.47605867882024 -1.84661511712473 -2.62160419284158 -3.0678229196046 -3.04598827357122 -4.63659078886602 0.012779133410103 1.86757703247414 3.92711178400289 0.801987404408929 0.848534152035923 2.51802195540833
46.5251774525216 53.2088203597985 26.3054218910185 37.0756737318694 33.7111914560581 31.2390144204756 -2.89478397110809 -6.47786566411282 -8.98451738650586 -5.14051090189494 0.12482324983962 -21.3880584606813 -4.15288509845223 0.536657479417849 4.4489685164158 -1.15423199427897 -0.230996940048312 -3.69380961647572 0.0171943345220003 -0.509316152364707 -0.833986337344098 -0.153551780289883 -0.203662117350558 0.138378851527469 -1.07493725738497 -3.47541240814218 -1.86080534255508 -2.62548631591362 -3.0642141563786 -3.04335354784552 -4.61857567986972 0.0110850119242334 1.83792465326576 3.9454998520217 0.808686240300538 0.859884887136861 2.51048596438014
46.4265266195158 53.244476101147 26.2875147671664 37.0812848647986 33.6181259893782 31.2600397373001 -2.79442174173355 -6.54087939227493 -9.03782407916145 -5.16376177802187 0.234551920453208 -21.4267558294327 -4.1279992729155 0.537170221102447 4.49810185881536 -1.16517383079527 -0.255672901205197 -3.66714369690544 0.0150006579139179 -0.512115772545725 -0.827507936591066 -0.155796562191206 -0.214808617762269 0.13478169581382 -1.10904647524201 -3.46711712779121 -1.84092927186537 -2.64329059534016 -3.0828376238986 -3.03820699067973 -4.62051294450546 0.0141892268443407 1.88204884120561 3.88492860411815 0.752916315452858 0.857761626145488 2.52127891530905
46.4104169448408 53.3505438515421 26.249653450197 37.0804638336473 33.5255966013559 31.2710181224275 -2.62924827268441 -6.50572616611886 -9.03445717453125 -5.138487648411 0.253729893368352 -21.4309920949287 -4.11073283247658 0.531579525296408 4.52262384330129 -1.18784904255543 -0.280820892654047 -3.69427604255279 0.0149451796632216 -0.513278054124426 -0.839238365322255 -0.151185611917192 -0.273931909320194 0.203475368207256 -1.02649783406536 -3.46961470672716 -1.83135885713458 -2.63133552492173 -3.0826330221452 -3.03982968468067 -4.60653132594084 0.0138741627881505 1.88542231611782 3.88856971130277 0.761716492161591 0.838702512550846 2.56535403689701
46.0099834206212 53.4484608322034 26.0994906448898 37.5618898714436 32.5035787183624 31.1146544263948 -2.47822174119415 -7.1664009354482 -8.4929309203187 -4.73684846440242 1.32717523759982 -21.2052648002685 -4.15197643372397 0.616897841219599 3.92008400649764 -1.02361714947577 0.0800909988477838 -3.98765710441579 0.0179683962858892 -0.509668427982693 -0.721902740385462 -0.164276490466759 -0.639372596772867 0.0966639778011392 -1.66001416741287 -3.48541781003241 -1.7117467793024 -2.62316301184294 -3.02259712053746 -3.06544322076775 -4.73227901212636 -0.0153511262785865 2.21087841124146 3.83246012961768 0.877684670967628 0.608598049159052 2.15583262689666
