"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "amplitudeMean[1]" "amplitudeMean[2]" "amplitudeMean[3]" "amplitudeMean[4]" "amplitudeMean[5]" "amplitudeMean[6]" "amplitudeSD[1]" "amplitudeSD[2]" "amplitudeSD[3]" "amplitudeSD[4]" "amplitudeSD[5]" "amplitudeSD[6]" "shapeMean[1]" "shapeMean[2]" "shapeMean[3]" "shapeMean[4]" "shapeMean[5]" "shapeMean[6]" "shapeSD[1]" "shapeSD[2]" "shapeSD[3]" "shapeSD[4]" "shapeSD[5]" "shapeSD[6]"
40.1514270144514 39.526701125931 39.3099516878164 39.9537077963345 39.9610174788902 39.891345244379 -0.170268243001614 -0.548218750216521 0.270603542499046 -0.546001077544775 0.278463718102855 -0.23893453837358 0.0650012531718164 0.110998106473893 0.0692169541957424 0.0598907958931755 0.0495299862399179 0.0379565657667776 0.0670200139135149 0.0554599897109025 0.0394250513047598 0.0282286392533398 0.0183340306249892 0.0250787054988021 0.584853938706708 0.691163128301997 0.533291761581214 0.515908414393485 0.499778206453466 0.423114610855205 0.581240814243199 0.583279877008923 0.437165830980633 0.432773538304847 0.457520652926713 0.982301001796664
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
40.1514270144514 39.526701125931 39.3099516878164 39.9537077963345 39.9610174788902 39.891345244379 -0.170268243001614 -0.548218750216521 0.270603542499046 -0.546001077544775 0.278463718102855 -0.23893453837358 0.0650012531718164 0.110998106473893 0.0692169541957424 0.0598907958931755 0.0495299862399179 0.0379565657667776 0.0670200139135149 0.0554599897109025 0.0394250513047598 0.0282286392533398 0.0183340306249892 0.0250787054988021 0.584853938706708 0.691163128301997 0.533291761581214 0.515908414393485 0.499778206453466 0.423114610855205 0.581240814243199 0.583279877008923 0.437165830980633 0.432773538304847 0.457520652926713 0.982301001796664
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
40.1728797500123 39.5140554039909 39.3191263420474 39.9582811248252 39.9337337830206 39.8865450704771 -0.196540499951434 -0.554576366326502 0.27448131228239 -0.52724245243769 0.272009093131048 -0.255508993181186 0.0650124157988932 0.11144260906404 0.069197401878376 0.0598851593632636 0.049576532346617 0.037938969217906 0.0672026940783917 0.0558922317759487 0.0394766385539954 0.0280884007899327 0.0183460584209865 0.0252284073848817 0.585641647753549 0.691830332958225 0.53364585249762 0.516891108465112 0.49990582174127 0.422468312544534 0.581313178582029 0.585382719551438 0.437044291716631 0.432563170546596 0.457833460642335 0.982345378810117
