"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "amplitudeMean[1]" "amplitudeMean[2]" "amplitudeMean[3]" "amplitudeMean[4]" "amplitudeMean[5]" "amplitudeMean[6]" "amplitudeSD[1]" "amplitudeSD[2]" "amplitudeSD[3]" "amplitudeSD[4]" "amplitudeSD[5]" "amplitudeSD[6]" "shapeMean[1]" "shapeMean[2]" "shapeMean[3]" "shapeMean[4]" "shapeMean[5]" "shapeMean[6]" "shapeSD[1]" "shapeSD[2]" "shapeSD[3]" "shapeSD[4]" "shapeSD[5]" "shapeSD[6]"
40.2399521220286 39.8928051516513 40.0802726635302 40.4051287158931 40.0119261614305 40.1812692074734 0.294513133899329 -0.657234459404559 0.721737049833655 -0.590002667786746 -0.286786211158936 -0.28396979177095 0.0656172231335946 0.111054710331331 0.0696942952510684 0.0615505680398153 0.0499613415193504 0.0384728197444066 0.0672945249860817 0.054160985033651 0.0394891976896765 0.0296293885688911 0.0183289806800027 0.0248400391687701 0.572733838693366 0.683223613931551 0.515155915684834 0.539233362642688 0.526975396905639 0.431836067109004 0.566848632288563 0.569950198828101 0.441658033559142 0.554588038905061 0.476942048897475 0.983042088904869
40.2399521220286 39.8928051516513 40.0802726635302 40.4051287158931 40.0119261614305 40.1812692074734 0.294513133899329 -0.657234459404559 0.721737049833655 -0.590002667786746 -0.286786211158936 -0.28396979177095 0.0656172231335946 0.111054710331331 0.0696942952510684 0.0615505680398153 0.0499613415193504 0.0384728197444066 0.0672945249860817 0.054160985033651 0.0394891976896765 0.0296293885688911 0.0183289806800027 0.0248400391687701 0.572733838693366 0.683223613931551 0.515155915684834 0.539233362642688 0.526975396905639 0.431836067109004 0.566848632288563 0.569950198828101 0.441658033559142 0.554588038905061 0.476942048897475 0.983042088904869
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
40.245266794484 39.8961968953217 40.0865905154078 40.4044208493663 40.0069292582602 40.1855907806753 0.298905889994577 -0.655442601964594 0.721879355074907 -0.595447196633501 -0.290455119181102 -0.284297906197236 0.0656186958574859 0.111009875847126 0.0698108451814021 0.0616033694659673 0.0499149799772166 0.0385029749979897 0.0670696807706839 0.0539941324521215 0.0394686040459428 0.0295974635994848 0.018309479703516 0.0247150729558595 0.572252384282931 0.683157993118351 0.515333432711273 0.538504824788499 0.526758470750345 0.430888560175987 0.566412056622325 0.569387387885325 0.441610775264982 0.554548293531021 0.476997489257525 0.983068649701712
