"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "beta1[1]" "beta1[2]" "beta1[3]" "beta1[4]" "beta1[5]" "beta1[6]" "beta2[1]" "beta2[2]" "beta2[3]" "beta2[4]" "beta2[5]" "beta2[6]" "log_scaleBeta1" "log_scaleBeta2" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
39.3594332243302 51.4940503833944 27.3273354923844 38.3445894181146 28.6634471401385 29.3204971010882 -0.797321995396538 -9.66131297340692 -8.95316551165841 0.906851448931157 -6.16593045724294 -17.9274241841962 -1.16729555774956 -1.47514806965565 -1.96435345224419 0.632807128317445 -1.35188215426371 -0.301806872291927 -0.36146949309507 4.73641068649308 -0.150807773840924 -1.01100246674405 1.54298930920849 0.41619139851176 0.0104152184204699 -0.619320632418673 0.000884656281681704 0.0166932791823895 -0.0864430174835936 0.00380742204700773 -0.264654359957723 -2.75833054448303 -3.38711450044729 -1.40774737560805 -2.59119565128804 -3.06532292027786 -2.9599479298524 -2.64834785709826 0.178106440666477 3.57325653438799 5.18119723957977 0.14464768321442 1.45599340622455 1.57851599691378
39.3261057496097 51.6076896121575 27.2604545923668 38.2670547688186 28.5930346223801 29.3432655634297 -0.77285829705015 -9.78724606591819 -8.83162657260442 0.921412667170652 -6.21014253143806 -18.0066801581121 -1.16461824318336 -1.45876079851039 -1.97793910463988 0.704267320995206 -1.344616524762 -0.286095254460594 -0.362918240043613 4.61647158214416 -0.170424228933055 -0.991683636628311 1.54754933443971 0.383250394742805 0.0104995322754081 -0.610553650322072 0.00211900152411141 0.018114547850763 -0.0868669878669995 0.00670265389535631 -0.213279038960659 -2.73786433350553 -3.38749251364967 -1.4178719502637 -2.58264430852142 -3.05788479405791 -2.94111167189187 -2.5738706255516 0.173702412975487 3.5171082058543 5.22016987937812 0.156247252258095 1.4112338701521 1.6252139924178
39.4157167666886 51.0862907199114 27.6566544472057 38.8156724599688 29.0866498563368 28.9783866869093 -0.723248125497491 -9.37207173066428 -9.46300784583914 1.14856755938865 -5.84405913199231 -17.5757700825668 -1.17018006007599 -1.66043222101134 -1.70556016509051 0.172474596310111 -1.39358715390631 -0.122670157130961 -0.36514650663332 5.3206132082931 -0.0733901007648574 -0.983421741817021 1.43971932992393 0.46369454447626 0.0107638979081085 -0.698315628080378 -0.00617544176818526 -0.115719266466507 -0.112451806476742 -0.00349060673686642 -0.531571539896133 -2.85052268631875 -3.4037245823477 -1.42185917348543 -2.63161542223137 -3.0224898041112 -3.1296023726897 -2.60603265274823 0.159049355922725 3.70683397654901 4.75566852549698 0.140968945259545 1.37537784372311 1.38668809440434
39.2442326100671 51.3555983597214 27.3025944061888 38.4267767015365 28.4945724400323 29.2321216514237 -0.459811471601179 -9.66168939303731 -8.96087784883384 0.853135791105407 -6.23262864542243 -17.9170805331064 -1.16789502900877 -1.53033443608699 -1.9210886385588 0.543659227280099 -1.3709486271643 -0.406159164610137 -0.359716695623902 4.92938521328649 -0.155531026975532 -0.965206741567453 1.59773688770479 0.457155292740892 0.0102836646402293 -0.65561415680648 0.00099517681966967 0.0118627739416036 -0.086705958197531 -0.00102580436915661 -0.218352719058575 -2.81275580709793 -3.38693163348434 -1.36559452293828 -2.60189709339003 -3.063964925476 -2.9671023582378 -2.57490325025591 0.155298633503319 3.68942402522961 5.11808289578522 0.137935504497653 1.57571274143388 1.53514965285966
39.4388267345564 51.0597265035027 27.7007392463162 38.8074494127273 29.0985593693913 29.0052274613547 -0.7257578763266 -9.33664612664897 -9.45982186931762 1.14455647696536 -5.8361550029867 -17.5808823280616 -1.17211894618843 -1.6568270926199 -1.70360542810874 0.163563292190734 -1.39438394776356 -0.095519565445413 -0.362981291487792 5.36804068737463 -0.0642421658477404 -1.00125065120159 1.44630044168 0.505182006738213 0.0106882309985661 -0.702570433412501 -0.0068147461903542 -0.115661846124946 -0.112582039158311 -0.00630821347380461 -0.543527561498601 -2.83173946865192 -3.40442082194075 -1.42247613181245 -2.63468582735988 -3.0209647760446 -3.13509205245441 -2.65036532816714 0.163682369714178 3.68641578333968 4.80090511408599 0.135011279766101 1.3570000336727 1.34058235040241
39.4346663651258 51.002972657337 27.7292292728424 38.8066493655733 29.0706219582886 29.0083846500226 -0.642012417462976 -9.31600565303001 -9.45424957496112 1.12475258990445 -5.83020667110114 -17.6046309842979 -1.17312173304446 -1.66511046931346 -1.69516929230062 0.143376364748277 -1.40092228670331 -0.0860292672474906 -0.363007926725075 5.43278043457281 -0.0576564440658201 -0.987873142370466 1.46987471124835 0.547970609391296 0.0107169112880019 -0.707630225318281 -0.0071862087889831 -0.115106613869249 -0.112649751673067 -0.00876904997573197 -0.552118299311782 -2.83343838773918 -3.40328140293246 -1.42910282710572 -2.63727921218924 -3.02240522846683 -3.12175337417964 -2.6721480379571 0.157748983958044 3.67081409655736 4.79668630121665 0.139340892045736 1.36401061057844 1.29887171843615
38.971130474424 51.400396949722 27.9085005399657 38.5345493063496 28.4070790448066 29.2361152227912 -0.0774396503696854 -9.38679426885157 -9.0024678720035 0.641931041476255 -6.30611940327896 -17.8866171369931 -1.18751910788243 -1.70400030567365 -1.5097811279757 0.1516346569822 -1.38675220994507 0.325867370049289 -0.362000401371498 5.90618106228227 -0.117264996453839 -1.08685706770504 1.73261573268881 0.88874328652344 0.0106145308447183 -0.878172980337891 -0.00292337382274001 -0.115218206733682 -0.105586998767413 -0.0224513409429407 -0.193928867832256 -2.4450526552744 -3.39588185115784 -1.31480827711812 -2.58423863297205 -3.01823958678041 -3.09250217936048 -2.59491392638219 0.124395940698467 3.81396610058794 5.50846197654791 0.257229174033071 1.25628011899458 0.745443190759723
39.2333052163717 51.2792566373002 27.3209374461569 38.5734222854115 28.549234168506 29.1419672259906 -0.480424760666636 -9.55129547012329 -9.12327906387715 0.861283528831094 -6.19326485959361 -17.7807643428507 -1.16893835575211 -1.57737896292766 -1.87617320216027 0.45247880702322 -1.37897638418571 -0.47233814333154 -0.358090222885445 5.04377047683942 -0.146074637453348 -0.975589961000618 1.58721870315096 0.440559897268917 0.0102573667741655 -0.665679031019458 0.000749191880549853 0.0114813949441035 -0.0916451261977907 0.000396344665403996 -0.256053330110261 -2.86258676297632 -3.38960657470444 -1.35146733434607 -2.60827089693916 -3.04986830138493 -3.02206693052761 -2.54271096188876 0.164122436367407 3.84416122899361 5.02694916615114 0.140984566805126 1.65641395663984 1.54491242784041
39.2530888980146 51.2433205749994 27.3055414774144 38.6074805189896 28.5835089374236 29.1382240716062 -0.476774716131159 -9.527602871629 -9.15168857594979 0.861508841262785 -6.15114518326032 -17.7468804221401 -1.16870202252479 -1.56943888605787 -1.88404237857131 0.450284792919667 -1.38429464306691 -0.515953490165635 -0.359333175102569 5.0448888604638 -0.152006113184506 -0.964723535177813 1.57613935087112 0.438948300351503 0.0103068122650893 -0.668030888221442 0.00124045368620097 0.0101511774903676 -0.0911010318328526 0.000979505818542519 -0.287651749357249 -2.87985798136145 -3.38983322442919 -1.34744596291799 -2.60462767219826 -3.04900402195272 -3.01020132004668 -2.5746295284839 0.15742910903084 3.84193464143762 4.97954874668943 0.130101077181688 1.69428295671759 1.57834190030237
39.2243672257983 51.1632592771476 27.4593728757721 38.5261801492944 28.5310384530265 29.2000830089991 -0.394294094685153 -9.50218954542904 -9.0829186815911 0.799019341303679 -6.16546584680611 -17.7955485557876 -1.17384742771588 -1.5882487299267 -1.87131525172761 0.457504638479034 -1.38722173812238 -0.375474418039056 -0.35504237854345 5.20771289614469 -0.155269934192473 -0.993299159216897 1.66175476608854 0.587680486376718 0.0101983246715809 -0.685580093457439 0.00126335248655586 7.16589475799317e-05 -0.0950174152434714 -0.00724585081444858 -0.276901651822587 -2.83353613597664 -3.39219265984997 -1.35870651123997 -2.58901141772362 -3.05835997687198 -3.01893710661084 -2.65450088259194 0.168159635876638 3.80142642264134 5.1115989795927 0.151086801862894 1.62816898370254 1.43353100282634
