"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
75.1964407028719 77.941747488257 26.599332814835 34.4818488974566 31.5946477916693 32.5350164872144 -20.2301538101806 -9.97498825645576 -16.0160413381175 -9.42496034677146 11.8881890135316 7.64699874895666 -0.191368827012596 -0.841719771829074 -0.775679584671337 -1.35412688108582 -34.9297600308311 15.0143356440218 -3.36663486725731 -0.659946952899606 -2.5464163058552 -3.05080348460304 -2.5621579605815 -1.82702895924136 0.28951081377477 3.29047508615146 8.38766275057868 1.02554823918798 -0.104414892653134 0.764115017328495
75.1964407028719 77.941747488257 26.599332814835 34.4818488974566 31.5946477916693 32.5350164872144 -20.2301538101806 -9.97498825645576 -16.0160413381175 -9.42496034677146 11.8881890135316 7.64699874895666 -0.191368827012596 -0.841719771829074 -0.775679584671337 -1.35412688108582 -34.9297600308311 15.0143356440218 -3.36663486725731 -0.659946952899606 -2.5464163058552 -3.05080348460304 -2.5621579605815 -1.82702895924136 0.28951081377477 3.29047508615146 8.38766275057868 1.02554823918798 -0.104414892653134 0.764115017328495
74.6948784829444 77.3682129201012 26.5919373648437 34.7224036747751 31.5120895726347 32.7538893752035 -20.3639015656425 -9.9016719589385 -16.2234230468461 -8.57357702590486 12.7120052974552 7.91982579114335 -0.196423961004104 -0.827924019577617 -0.748878811536907 -1.43500604165957 -35.0084331149044 14.5987158200415 -3.36790413883518 -0.68791877801387 -2.54740197004762 -3.04895736638101 -2.53506588590151 -1.95813623643621 0.300135334979066 3.21670065291973 8.48265902815169 0.961138362783491 -0.186231674312011 0.667674569625167
74.3197632817483 77.8124805086727 26.5055825963652 34.5666319347129 31.3233903157599 31.9931663242595 -19.6951936179132 -10.0289340199899 -16.0057706554029 -8.23823253174317 12.7323415486124 7.39462115246295 -0.195732363863618 -0.848830790579819 -0.761550063822798 -1.54629264009292 -34.4959676396505 14.8479600493624 -3.37669894139684 -0.656651201790868 -2.5524317944588 -3.05090265455879 -2.54537801988394 -2.14320843116348 0.265275416930948 3.33422580891471 8.15503239823815 0.964420106012839 -0.176864673397768 0.325199508522299
74.3197632817483 77.8124805086727 26.5055825963652 34.5666319347129 31.3233903157599 31.9931663242595 -19.6951936179132 -10.0289340199899 -16.0057706554029 -8.23823253174317 12.7323415486124 7.39462115246295 -0.195732363863618 -0.848830790579819 -0.761550063822798 -1.54629264009292 -34.4959676396505 14.8479600493624 -3.37669894139684 -0.656651201790868 -2.5524317944588 -3.05090265455879 -2.54537801988394 -2.14320843116348 0.265275416930948 3.33422580891471 8.15503239823815 0.964420106012839 -0.176864673397768 0.325199508522299
74.3197632817483 77.8124805086727 26.5055825963652 34.5666319347129 31.3233903157599 31.9931663242595 -19.6951936179132 -10.0289340199899 -16.0057706554029 -8.23823253174317 12.7323415486124 7.39462115246295 -0.195732363863618 -0.848830790579819 -0.761550063822798 -1.54629264009292 -34.4959676396505 14.8479600493624 -3.37669894139684 -0.656651201790868 -2.5524317944588 -3.05090265455879 -2.54537801988394 -2.14320843116348 0.265275416930948 3.33422580891471 8.15503239823815 0.964420106012839 -0.176864673397768 0.325199508522299
74.3197632817483 77.8124805086727 26.5055825963652 34.5666319347129 31.3233903157599 31.9931663242595 -19.6951936179132 -10.0289340199899 -16.0057706554029 -8.23823253174317 12.7323415486124 7.39462115246295 -0.195732363863618 -0.848830790579819 -0.761550063822798 -1.54629264009292 -34.4959676396505 14.8479600493624 -3.37669894139684 -0.656651201790868 -2.5524317944588 -3.05090265455879 -2.54537801988394 -2.14320843116348 0.265275416930948 3.33422580891471 8.15503239823815 0.964420106012839 -0.176864673397768 0.325199508522299
74.3197632817483 77.8124805086727 26.5055825963652 34.5666319347129 31.3233903157599 31.9931663242595 -19.6951936179132 -10.0289340199899 -16.0057706554029 -8.23823253174317 12.7323415486124 7.39462115246295 -0.195732363863618 -0.848830790579819 -0.761550063822798 -1.54629264009292 -34.4959676396505 14.8479600493624 -3.37669894139684 -0.656651201790868 -2.5524317944588 -3.05090265455879 -2.54537801988394 -2.14320843116348 0.265275416930948 3.33422580891471 8.15503239823815 0.964420106012839 -0.176864673397768 0.325199508522299
73.0140150783028 77.9356784767675 26.3055625483747 34.8891107123229 31.1612153497538 31.6278030694861 -18.8866087575778 -10.2017895903666 -15.9836652043407 -8.79992449651243 11.6745493389897 7.83286899084404 -0.183967430781486 -0.823994621225344 -0.878094262688335 -1.46139657238609 -33.9077649606838 15.7472007316025 -3.38677744539553 -0.665633111997057 -2.55969047723187 -3.06499047818307 -2.54792174949827 -2.16682092978505 0.254369389004329 3.3252698447703 8.08435472601807 0.929165867724259 0.0667475655904495 -0.287375853426877
72.3617532900437 78.26564333571 26.2907918417501 36.6858831513283 31.1359960137389 32.2262705491951 -18.8118762421965 -10.764889364746 -16.5461861378513 -9.27368191571312 11.951153169376 8.22672578103079 -0.186832955008769 -0.873357584483851 -0.904769773450101 -1.40468430805709 -33.1651667471801 15.5489447341935 -3.38411418851339 -0.682179836172366 -2.56558237157471 -3.066602190039 -2.54013076191281 -2.3500095092279 0.269269786108512 3.3460541009559 8.08411756962203 0.871664637596387 0.00604521277486612 0.0291901550168503
