"Tmax[1]" "Tmax[2]" "Tmax[3]" "Tmax[4]" "Tmax[5]" "Tmax[6]" "Tmin[1]" "Tmin[2]" "Tmin[3]" "Tmin[4]" "Tmin[5]" "Tmin[6]" "beta0[1]" "beta0[2]" "beta0[3]" "beta0[4]" "beta0[5]" "beta0[6]" "logit_amplitudeMean[1]" "logit_amplitudeMean[2]" "logit_amplitudeMean[3]" "logit_amplitudeMean[4]" "logit_amplitudeMean[5]" "logit_amplitudeMean[6]" "logit_shapeMean[1]" "logit_shapeMean[2]" "logit_shapeMean[3]" "logit_shapeMean[4]" "logit_shapeMean[5]" "logit_shapeMean[6]"
64.6030503544189 52.8898517748445 26.8647445133885 61.647573490774 34.6315360655501 70.173792838772 -3.65686567430371 -6.75665896669171 -6.35715025007847 -34.9748082643617 10.3888525025671 -19.2372670652835 -3.87874146786069 -3.97112546495563 -3.86398026984571 -4.09919330222969 -300.061546559277 17.9636193260701 -3.40600353445783 -1.4185613072308 -2.53645160671862 -2.87566330619394 -2.79631513702578 2.91161517843358 -0.293253971374837 3.21589622894297 4.13831297996167 1.1712064260454 -0.234057476819955 1.1596098401998
58.5518184932245 45.3928315565955 26.1992435800189 55.6722352522343 33.9416421058992 58.3868557206871 -3.22817817126528 -6.36946383086666 -6.83252685687156 -2.98402589784516 11.0581905379472 -7.08800278080548 -3.8729792083977 -4.05046789811617 -4.07177396012961 -4.42608568642252 -306.237328695125 13.2368207127127 -3.42866944768088 -1.43904578975131 -2.59773346945752 -3.06121391277038 -2.51862756973124 -0.339229458161332 -0.21249576547765 5.17497753084503 3.65700090851546 -0.286944413289937 -0.279679553619378 2.84171112076337
58.5518184932245 45.3928315565955 26.1992435800189 55.6722352522343 33.9416421058992 58.3868557206871 -3.22817817126528 -6.36946383086666 -6.83252685687156 -2.98402589784516 11.0581905379472 -7.08800278080548 -3.8729792083977 -4.05046789811617 -4.07177396012961 -4.42608568642252 -306.237328695125 13.2368207127127 -3.42866944768088 -1.43904578975131 -2.59773346945752 -3.06121391277038 -2.51862756973124 -0.339229458161332 -0.21249576547765 5.17497753084503 3.65700090851546 -0.286944413289937 -0.279679553619378 2.84171112076337
64.5736811038256 57.3678254869498 26.7204509894686 58.449070214962 36.4158272310501 66.8418400790082 -3.62508156059091 -7.53209667684516 -7.59682134002088 -29.3284806329463 9.93708070794567 -22.9853288227056 -3.88443964230616 -4.04547550782902 -3.94607749367171 -3.96379647059272 -309.430814854693 18.1383688442763 -3.40822443113374 -1.32835494659767 -2.53399069499397 -2.89493549034826 -2.86178202318113 3.14155985809965 -0.304274860105055 3.10319277879929 4.49693946045095 1.01243660212085 -0.330707532726349 0.475309681790417
58.1391543304393 44.5247202920954 26.1634042682225 55.027254398285 34.1150024295138 56.3462548160615 -3.29277465012669 -6.59868828873043 -7.41198876582212 -1.70843253273422 10.8945626638482 -12.2376401769965 -3.87335682845788 -4.06289130654909 -4.07993424173188 -4.44357647878932 -304.905349069675 13.8437054692126 -3.42756051307439 -1.49576948457985 -2.60479446846228 -3.06114058962013 -2.52448630187471 -0.29298729385984 -0.197204677477076 5.17801429948151 3.73778134491812 -0.321077665349903 -0.247235786872566 3.21511346437273
66.0274348459516 54.0308128666474 26.8544988043758 59.4504438717747 33.2518980914142 65.3674267071955 -4.573178731735 -7.21975209538643 -7.78283386354246 -28.6549865640943 9.38955285833317 -29.0400439654696 -3.87865082316873 -4.03676751692864 -3.99875016147991 -4.18472695560146 -302.001515383859 18.7363241505664 -3.39764780199127 -1.41155498239168 -2.53850948343207 -2.94171238548275 -2.80113034809629 3.70862666719562 -0.25419701939636 3.19646587804621 4.30633234835817 0.845861169013525 0.0943162955730244 1.15055821673475
58.0717645610735 44.8379634586339 26.2748561200988 52.5302487587641 33.4365585681718 58.7811670650173 -2.98171202212941 -6.56645220697611 -8.04798669495166 -3.76469078454592 11.1559057955176 -17.6828592906974 -3.86824693310418 -4.08125565291191 -4.12139956913972 -4.57774078326796 -300.715973062888 15.1163221729174 -3.43126754389797 -1.48728721001569 -2.60880374841912 -3.06998781128682 -2.49035184126494 -5.47478331736073e-05 -0.216699243380835 5.11368394549497 3.75242192867428 -0.137269357484467 -0.167794249252522 2.92938691956301
57.6083442777907 44.7532298987433 26.2564841819402 52.1317570246398 33.9690502560325 63.3837947912812 -3.19430346161545 -6.28189873066359 -8.30484358258465 -4.76332149889863 11.0384428099332 -16.7889387370139 -3.86579533131193 -4.06978953723949 -4.09370642974392 -4.62812373947845 -298.618343436095 15.5933998747457 -3.43293440879334 -1.46305864014505 -2.61973743055571 -3.079094888399 -2.4889808377893 0.351182935446207 -0.197818439404193 5.22047075241935 3.66604373084047 -0.0842538503274665 -0.164568143730986 2.92312850290386
57.6083442777907 44.7532298987433 26.2564841819402 52.1317570246398 33.9690502560325 63.3837947912812 -3.19430346161545 -6.28189873066359 -8.30484358258465 -4.76332149889863 11.0384428099332 -16.7889387370139 -3.86579533131193 -4.06978953723949 -4.09370642974392 -4.62812373947845 -298.618343436095 15.5933998747457 -3.43293440879334 -1.46305864014505 -2.61973743055571 -3.079094888399 -2.4889808377893 0.351182935446207 -0.197818439404193 5.22047075241935 3.66604373084047 -0.0842538503274665 -0.164568143730986 2.92312850290386
65.6716820342351 69.8349048654129 26.4298780293507 67.7407725280429 29.748867660426 74.851564278147 -5.97273085963558 -7.18152155604305 -13.7720461924922 -31.3356252700395 0.894584712266991 12.8347990319062 -3.87523219787215 -4.12283649940047 -4.37311929168989 -3.73911901668552 -338.664822445682 6.54037388592102 -3.38415213973743 -0.69520258682016 -2.60421034931103 -2.65407014438996 -3.06633704939949 -3.14513089294116 -0.129768174517176 3.53432008058698 5.14968346303446 1.36621511315372 0.877856150642743 -1.47966143073917
